id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
GDKDrJxtIZollK1K_pWv8A,saya-restaurant-kent,Saya Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/nYQp8_9dMmrkNSHtpY6z6Q/o.jpg,False,https://www.yelp.com/biz/saya-restaurant-kent?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,252,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 47.4115, 'longitude': -122.226674}",['delivery'],$$,"{'address1': '8455 S 212th St', 'address2': '', 'address3': '', 'city': 'Kent', 'zip_code': '98031', 'country': 'US', 'state': 'WA', 'display_address': ['8455 S 212th St', 'Kent, WA 98031']}",+12533957987,(253) 395-7987,23849.77733365092
rmDupSgIm6zCE6RgAKhibA,uptown-china-restaurant-seattle,Uptown China Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Ycq6_lj4F-MFEmTA_xEFjw/o.jpg,False,https://www.yelp.com/biz/uptown-china-restaurant-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,488,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 47.61995, 'longitude': -122.3565613}","['delivery', 'pickup']",$$,"{'address1': '200 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['200 Queen Anne Ave N', 'Seattle, WA 98109']}",+12062857710,(206) 285-7710,2086.0656799185817
O4TjLTpBO0lSjO6g6-FZUw,dumplings-of-fury-seattle,Dumplings of Fury,https://s3-media4.fl.yelpcdn.com/bphoto/LOaweNrPy2EekyAywGVqGg/o.jpg,False,https://www.yelp.com/biz/dumplings-of-fury-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,218,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.56305, 'longitude': -122.38709}","['delivery', 'pickup']",$$,"{'address1': '4302 SW Oregon St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4302 SW Oregon St', 'Seattle, WA 98116']}",+12062570695,(206) 257-0695,7124.333499805323
YJMvXVKnCKy99prNe1zpWg,quick-pack-food-mart-seattle,Quick Pack Food Mart,https://s3-media1.fl.yelpcdn.com/bphoto/P9QV1XGiGT-pgKcIsjyeIg/o.jpg,False,https://www.yelp.com/biz/quick-pack-food-mart-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,106,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 47.59941, 'longitude': -122.29781}",['delivery'],$,"{'address1': '2616 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['2616 S Jackson St', 'Seattle, WA 98144']}",+12063282127,(206) 328-2127,2923.3479476945386
MF3LpQu_DoLuEQXyPTymvQ,enkore-karaoke-bellevue,EnKore Karaoke,https://s3-media1.fl.yelpcdn.com/bphoto/LwBy2Px5tqQpeqvs2RqhDg/o.jpg,False,https://www.yelp.com/biz/enkore-karaoke-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,68,"[{'alias': 'karaoke', 'title': 'Karaoke'}]",3.0,"{'latitude': 47.623287, 'longitude': -122.160828}",[],$$,"{'address1': '13500 Bel Red Rd', 'address2': 'Ste 5', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['13500 Bel Red Rd', 'Ste 5', 'Bellevue, WA 98005']}",+14253787777,(425) 378-7777,12708.081715366185
sKjP7hqurD8LRcnaaf89cQ,fuji-sushi-seattle,Fuji Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/AlR2Ce-NCzqOxt9eY-IMEg/o.jpg,False,https://www.yelp.com/biz/fuji-sushi-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,578,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.6002044677734, 'longitude': -122.326736450195}","['delivery', 'pickup']",$$,"{'address1': '520 S Main St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['520 S Main St', 'Seattle, WA 98104']}",+12066241201,(206) 624-1201,1590.114169714805
E6UAoAcsW1-oz6i9MT5Asg,fuji-lynnwood,Fuji,https://s3-media4.fl.yelpcdn.com/bphoto/6LCS4I6EE4va5tdLWAShNA/o.jpg,False,https://www.yelp.com/biz/fuji-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,110,"[{'alias': 'teppanyaki', 'title': 'Teppanyaki'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 47.82187, 'longitude': -122.30957}",['delivery'],,"{'address1': '5621 196th St SW', 'address2': '', 'address3': None, 'city': 'Lynnwood', 'zip_code': '98036', 'country': 'US', 'state': 'WA', 'display_address': ['5621 196th St SW', 'Lynnwood, WA 98036']}",+14253617574,(425) 361-7574,23081.99138837742
bHNF8H92MZsxUz25_I2uBA,just-wing-it-redmond,Just Wing It,https://s3-media1.fl.yelpcdn.com/bphoto/fPjTMaa_RQ2Z1QUO-2GlQw/o.jpg,False,https://www.yelp.com/biz/just-wing-it-redmond?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,7,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",1.5,"{'latitude': 47.66998, 'longitude': -122.11959}",['delivery'],,"{'address1': '7325 166th Ave NE', 'address2': '', 'address3': None, 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['7325 166th Ave NE', 'Redmond, WA 98052']}",,,16910.701800650146
ge9fDMoZY_9yVZqdDNM9oA,japan-ginger-issaquah,Japan Ginger,https://s3-media2.fl.yelpcdn.com/bphoto/dle6CtHTOfamGFl1v3VTqg/o.jpg,False,https://www.yelp.com/biz/japan-ginger-issaquah?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,87,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 47.5327224731445, 'longitude': -122.036277770996}",['delivery'],$$,"{'address1': '220 Front St N', 'address2': '', 'address3': '', 'city': 'Issaquah', 'zip_code': '98027', 'country': 'US', 'state': 'WA', 'display_address': ['220 Front St N', 'Issaquah, WA 98027']}",+14254276080,(425) 427-6080,23832.496690628246
WMlfcf1b6sDkjyLBeotfrg,rain-cafe-seattle,Rain Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/TsNX9FnWjXmm5KtEsuqGWA/o.jpg,False,https://www.yelp.com/biz/rain-cafe-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,426,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.7250299, 'longitude': -122.3436}","['delivery', 'pickup']",$$,"{'address1': '13200 Aurora Ave N', 'address2': 'Ste C', 'address3': '', 'city': 'Seattle', 'zip_code': '98133', 'country': 'US', 'state': 'WA', 'display_address': ['13200 Aurora Ave N', 'Ste C', 'Seattle, WA 98133']}",+12065564677,(206) 556-4677,12326.431276160169
br2PuMzszl_nlussgavGpQ,coffee-tree-and-bop-seattle,Coffee Tree & Bop,https://s3-media3.fl.yelpcdn.com/bphoto/_kJAYQ4F3T6yV0DPqcxplA/o.jpg,False,https://www.yelp.com/biz/coffee-tree-and-bop-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,29,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,"{'latitude': 47.60715, 'longitude': -122.3289}",[],,"{'address1': '904 7th Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['904 7th Ave', 'Seattle, WA 98104']}",+12066641901,(206) 664-1901,763.5606500687851
LJzT7LMjLdcYNUoDyKjDqw,momiji-slu-seattle,Momiji SLU,https://s3-media1.fl.yelpcdn.com/bphoto/ECTMgvmzjIv9zJX7sT0i8w/o.jpg,False,https://www.yelp.com/biz/momiji-slu-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,135,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.61756, 'longitude': -122.34089}",[],$$,"{'address1': '731 Bell St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['731 Bell St', 'Seattle, WA 98121']}",+12062571304,(206) 257-1304,877.9453387373129
N-js-IgEI9iV-h6CC_15wg,rice-n-noodle-zone-seattle,Rice N' Noodle Zone,https://s3-media3.fl.yelpcdn.com/bphoto/1bhThsSsase99m_TbHgPhA/o.jpg,False,https://www.yelp.com/biz/rice-n-noodle-zone-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,4,"[{'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.675805, 'longitude': -122.376708}","['delivery', 'pickup']",,"{'address1': '6421 15th Ave NW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['6421 15th Ave NW', 'Seattle, WA 98107']}",,,7682.713863765381
grempm7OaF3ZE_3gtYgdAQ,peony-kitchen-bellevue,Peony Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/XgPGNY0I_WYPkYXQIc0Ffw/o.jpg,False,https://www.yelp.com/biz/peony-kitchen-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,550,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.6099636288386, 'longitude': -122.20283853066145}","['delivery', 'pickup']",$$,"{'address1': '10317 Main St', 'address2': 'Ste 100', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['10317 Main St', 'Ste 100', 'Bellevue, WA 98004']}",+14254706593,(425) 470-6593,9545.74636672252
pSiXdrXApBThEk-cy6sgkg,sensen-ramen-and-katsu-lynnwood,SenSen Ramen & Katsu,https://s3-media4.fl.yelpcdn.com/bphoto/Z5K1BehzpESCLZqbEWkgAg/o.jpg,False,https://www.yelp.com/biz/sensen-ramen-and-katsu-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,81,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.84111, 'longitude': -122.29956}","['delivery', 'pickup']",$$,"{'address1': '17424 Hwy 99', 'address2': 'Ste 105', 'address3': '', 'city': 'Lynnwood', 'zip_code': '98037', 'country': 'US', 'state': 'WA', 'display_address': ['17424 Hwy 99', 'Ste 105', 'Lynnwood, WA 98037']}",+14259676978,(425) 967-6978,25292.317678925563
YNywbKpCpdqG99VlToG_TQ,musashi-s-kent-2,Musashi’s,https://s3-media4.fl.yelpcdn.com/bphoto/3zODWy3GLTfZbZl0FR10Hg/o.jpg,False,https://www.yelp.com/biz/musashi-s-kent-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,56,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.378737197444735, 'longitude': -122.26614706994293}",[],$$,"{'address1': '2200 W Meeker St', 'address2': 'Ste Y-104', 'address3': '', 'city': 'Kent', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['2200 W Meeker St', 'Ste Y-104', 'Kent, WA 98032']}",+14253013292,(425) 301-3292,26630.455613849892
2c-hvAfx0bLCqjgJ54VFKw,wok-teriyaki-poulsbo,Wok Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/dR51yagey-kmwxj9f7kq8A/o.jpg,False,https://www.yelp.com/biz/wok-teriyaki-poulsbo?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,95,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.75886606727451, 'longitude': -122.65879040818797}",['delivery'],$,"{'address1': '21555 Olhava Way NW', 'address2': 'Ste 102', 'address3': '', 'city': 'Poulsbo', 'zip_code': '98370', 'country': 'US', 'state': 'WA', 'display_address': ['21555 Olhava Way NW', 'Ste 102', 'Poulsbo, WA 98370']}",+13606973704,(360) 697-3704,29394.341063662894
R-po7LilPx9SVWX0WSRlHQ,pho-box-renton-2,Pho Box,https://s3-media2.fl.yelpcdn.com/bphoto/Sf7fnunzAvuBVMeWyNjGCw/o.jpg,False,https://www.yelp.com/biz/pho-box-renton-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,138,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.4787795, 'longitude': -122.2176757}","['delivery', 'pickup']",$$,"{'address1': '364 Renton Center Way SW', 'address2': 'Ste 56', 'address3': None, 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['364 Renton Center Way SW', 'Ste 56', 'Renton, WA 98057']}",+14252917465,(425) 291-7465,17268.848195678293
E3vTve8B2PJhA8Zs2IloDg,boiling-point-seattle,Boiling Point,https://s3-media4.fl.yelpcdn.com/bphoto/Vwe3osdOa38uJjItAQwa7Q/o.jpg,False,https://www.yelp.com/biz/boiling-point-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,985,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,"{'latitude': 47.5967306124494, 'longitude': -122.327492896295}",['delivery'],$$,"{'address1': '610 5th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['610 5th Ave S', 'Seattle, WA 98104']}",+12067378506,(206) 737-8506,1964.0016555029542
Pr8Bfm1oH6iKv5vg9BOvLA,asia-ginger-teriyaki-seattle,Asia Ginger Teriyaki,https://s3-media1.fl.yelpcdn.com/bphoto/yzm48DRdbCsQvDcA6_hW2w/o.jpg,False,https://www.yelp.com/biz/asia-ginger-teriyaki-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,87,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.60048, 'longitude': -122.33193}",['delivery'],$,"{'address1': '209 2nd Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['209 2nd Ave S', 'Seattle, WA 98104']}",+12062640500,(206) 264-0500,1540.9355851208559
uls9pCj4BseGfkxXfpAaeQ,hokkaido-ramen-santouka-bellevue-bellevue,Hokkaido Ramen Santouka - Bellevue,https://s3-media1.fl.yelpcdn.com/bphoto/6J_DNkERk0uOr6yLuUEALg/o.jpg,False,https://www.yelp.com/biz/hokkaido-ramen-santouka-bellevue-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,974,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.6113839, 'longitude': -122.20193}","['delivery', 'pickup']",$$,"{'address1': '103 Bellevue Way NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['103 Bellevue Way NE', 'Bellevue, WA 98004']}",+14254620141,(425) 462-0141,9606.987738291735
Or-cdZ8dy3v7EScGdI5Plw,aloha-grill-renton,Aloha Grill,https://s3-media1.fl.yelpcdn.com/bphoto/D-fnBx4DOYfceLFRqweZCA/o.jpg,False,https://www.yelp.com/biz/aloha-grill-renton?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,298,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 47.44155, 'longitude': -122.22052}","['delivery', 'pickup']",$$,"{'address1': '210 SW 43rd St', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98057', 'country': 'US', 'state': 'WA', 'display_address': ['210 SW 43rd St', 'Renton, WA 98057']}",+14259704599,(425) 970-4599,20888.01760302791
RS-Hlsx7k90m5QODHDs5Cg,tapas-lab-seattle,Tapas Lab,https://s3-media2.fl.yelpcdn.com/bphoto/4vD_1rgQ7J_jdHrWd1Vq_w/o.jpg,False,https://www.yelp.com/biz/tapas-lab-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,249,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 47.67934, 'longitude': -122.32439}","['pickup', 'delivery']",$$,"{'address1': '7012 Woodlawn Ave NE', 'address2': 'Unit 3B', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['7012 Woodlawn Ave NE', 'Unit 3B', 'Seattle, WA 98115']}",+12067751744,(206) 775-1744,7247.410985705031
UyoTz-6fJeW2oTasIDtyjA,joys-teriyaki-and-chinese-silverdale,Joy's Teriyaki & Chinese,https://s3-media1.fl.yelpcdn.com/bphoto/7EErssiZ5gPR9Wwoq0lvEQ/o.jpg,False,https://www.yelp.com/biz/joys-teriyaki-and-chinese-silverdale?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,63,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 47.649158, 'longitude': -122.694427}","['pickup', 'delivery']",$,"{'address1': '9470 Silverdale Way NW', 'address2': '', 'address3': '', 'city': 'Silverdale', 'zip_code': '98383', 'country': 'US', 'state': 'WA', 'display_address': ['9470 Silverdale Way NW', 'Silverdale, WA 98383']}",+13603070902,(360) 307-0902,27580.00389141914
ROVwrk1NSfO0nAAuU9jTww,kings-wok-buffet-silverdale,King's Wok Buffet,https://s3-media4.fl.yelpcdn.com/bphoto/OAFjtLn9ccH0STLIyJIMrA/o.jpg,False,https://www.yelp.com/biz/kings-wok-buffet-silverdale?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,166,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"{'latitude': 47.65293, 'longitude': -122.69057}",[],$$,"{'address1': '9960 Silverdale Way NW', 'address2': 'Ste 4', 'address3': '', 'city': 'Silverdale', 'zip_code': '98383', 'country': 'US', 'state': 'WA', 'display_address': ['9960 Silverdale Way NW', 'Ste 4', 'Silverdale, WA 98383']}",+13603372512,(360) 337-2512,27339.35462478372
JuME0O16XE7EvjjgquIjyw,aloha-kitchen-silverdale,Aloha Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/QTQqlQ-69txhA0BAHxuQjg/o.jpg,False,https://www.yelp.com/biz/aloha-kitchen-silverdale?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,229,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 47.6573556661606, 'longitude': -122.6871304214}",['delivery'],$$,"{'address1': '10408 Silverdale Way NW', 'address2': 'Ste 109', 'address3': '', 'city': 'Silverdale', 'zip_code': '98383', 'country': 'US', 'state': 'WA', 'display_address': ['10408 Silverdale Way NW', 'Ste 109', 'Silverdale, WA 98383']}",+13603079740,(360) 307-9740,27091.130312674475
nQPPzUaPIMeJdohOrrjmOQ,junebaby-seattle,JuneBaby,https://s3-media2.fl.yelpcdn.com/bphoto/UHt4DpRaAyvBravtco-U9w/o.jpg,False,https://www.yelp.com/biz/junebaby-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,592,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 47.67591, 'longitude': -122.3041}",['delivery'],$$,"{'address1': '2122 NE 65th St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['2122 NE 65th St', 'Seattle, WA 98115']}",+12062574470,(206) 257-4470,7122.843559324133
ywXCcLbaf6yDfIm84QxZPQ,din-tai-fung-bellevue-4,Din Tai Fung,https://s3-media3.fl.yelpcdn.com/bphoto/Ko2x5NPmxpvtByGd6_O4Qg/o.jpg,False,https://www.yelp.com/biz/din-tai-fung-bellevue-4?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,4542,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.617195, 'longitude': -122.20059}","['pickup', 'delivery']",$$,"{'address1': '700 Bellevue Way NE', 'address2': 'Ste 280', 'address3': '', 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['700 Bellevue Way NE', 'Ste 280', 'Bellevue, WA 98004']}",+14256981095,(425) 698-1095,9706.678406804664
fjg62Zcjcm4dyLC-xYzR2A,chk-a-boom-issaquah,Chk-A-Boom,,False,https://www.yelp.com/biz/chk-a-boom-issaquah?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,5,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",3.0,"{'latitude': 47.54842, 'longitude': -122.0413}",[],,"{'address1': '6130 E Lake Sammamish Pkwy SE', 'address2': '', 'address3': None, 'city': 'Issaquah', 'zip_code': '98029', 'country': 'US', 'state': 'WA', 'display_address': ['6130 E Lake Sammamish Pkwy SE', 'Issaquah, WA 98029']}",,,22860.387229707976
dZf_OdC7AlSN0eNTQhnkkA,kiriba-sushi-seattle,Kiriba Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/JYH9Jxp9-0Tl7Jb_DeGbmw/o.jpg,False,https://www.yelp.com/biz/kiriba-sushi-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,259,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 47.7339399, 'longitude': -122.35447}","['delivery', 'pickup']",$$,"{'address1': '323 N 145th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98133', 'country': 'US', 'state': 'WA', 'display_address': ['323 N 145th St', 'Seattle, WA 98133']}",+12063632288,(206) 363-2288,13426.930034130823
